productionvolume,supplierquality,defectrate,qualityscore,maintenancehours,inventoryturnover,stockoutrate,workerproductivity,safetyincidents,energyefficiency,defectstatus
829,84.4876596,4.740545785,62.94473046,1,3.976703078,0.059305743,95.51899771,0,0.254340084,1
771,90.09005848,4.93842579,67.58785459,17,7.117365404,0.029140489,93.05039314,4,0.344523106,1
809,85.21698492,0.898556782,73.51415543,17,2.608394962,0.042634566,99.79455568,3,0.223815229,1
515,80.1817407,1.81072635,63.11480257,12,6.580238989,0.025847478,84.07985415,1,0.163642016,1
346,92.96595055,2.175802997,67.66797085,17,8.55428989,0.003180426,99.21357989,4,0.389405007,1
935,90.22187643,3.993761159,96.45079156,16,8.132190213,0.084203003,86.30544113,8,0.461848152,1
538,88.91035629,3.181670655,60.77196529,12,3.209373586,0.029247864,88.23908596,7,0.173432977,1
302,99.33937029,3.399645652,86.13727697,11,9.317853878,0.083841074,87.17651628,8,0.4682812,1
283,91.42398368,3.908794203,75.37635724,2,8.160723051,0.047855707,85.36901394,6,0.156072844,1
222,97.26863156,1.030905497,86.90594958,21,2.042420087,0.018289464,93.86445163,9,0.394264753,1
500,82.78900472,4.249442556,83.54766881,6,7.898989068,0.080186869,91.78290641,6,0.483778063,1
866,91.38412926,3.675289119,68.93995017,0,7.899373429,0.037711148,86.11383891,1,0.158948353,1
393,97.35959253,3.098037763,93.8883795,4,5.974528644,0.070772919,82.64424913,2,0.274036019,1
379,91.66211515,4.503809007,79.6776153,20,2.367859328,0.083722967,86.34751275,9,0.234982993,1
936,94.36028356,3.651378592,92.90144076,0,6.639247506,0.096298566,87.62462623,7,0.2553911,1
983,87.44087136,1.407649832,76.24050145,3,8.12597408,0.008581453,87.61306886,1,0.401255896,1
709,81.84899034,2.433854215,99.38742216,0,4.166992443,0.000838648,87.14519068,6,0.364475573,0
297,89.1580059,2.723192901,90.81957434,12,7.336545746,0.054842498,80.97445012,5,0.487474786,1
610,87.88958782,0.74847932,98.6380082,13,4.83140956,0.026424096,89.28066216,9,0.174191801,1
851,97.34120365,4.79586881,80.57305916,14,6.590838663,0.046910179,96.72416194,3,0.317304348,1
243,84.87990605,1.078597674,78.94764529,16,5.076525995,0.007265869,83.60732584,3,0.279650458,1
708,99.33468455,3.638575703,90.21815237,11,4.430091728,0.050158905,82.91314687,2,0.467542444,1
300,99.1627624,2.778039662,95.21165052,6,8.847315803,0.012485565,89.4370211,5,0.104247693,0
223,84.95263286,0.615345124,98.56583183,22,8.030706073,0.083858776,87.41206024,2,0.49566816,1
286,86.96103911,4.661363641,72.98207624,18,4.763593072,0.07594868,91.22561281,8,0.291893726,1
425,97.91111482,4.33326564,91.94818295,22,5.477053133,0.007407358,98.94148619,3,0.350215859,1
563,99.33244442,2.859160676,68.42582391,2,7.533627343,0.083635035,95.21772501,3,0.244021022,1
448,88.86878206,1.530240513,81.82297387,17,8.488630245,0.032495849,93.74116306,1,0.441010668,1
870,86.41994091,1.047303008,67.19392594,3,7.474730103,0.035285974,88.31873889,1,0.324795178,1
759,90.52188027,2.135266157,73.89589447,2,6.327452645,0.017980357,85.74719673,6,0.365124374,1
863,93.75538413,1.649427265,97.25433469,11,9.635086655,0.083530412,90.80528207,4,0.359561883,1
502,85.46949031,2.780110405,65.84362799,22,8.193148958,0.040470576,97.70887055,2,0.245592856,1
445,94.72946349,4.848841833,85.29603581,11,2.924734883,0.004883587,97.53485021,5,0.130396398,1
610,81.03314714,3.08729072,83.71817092,16,6.46511279,0.096624963,88.91029897,5,0.42308249,1
246,80.98588986,4.504689752,64.82953411,5,5.276453131,0.025588721,84.92440706,0,0.215886368,1
247,87.7257541,3.428954769,73.03916175,14,8.359485094,0.093617728,84.50688901,2,0.439572091,1
963,87.06946384,2.63860937,82.51926018,1,2.357304271,0.030123836,80.67976834,4,0.343457204,1
810,86.31266431,4.345734032,67.48714436,7,5.28578856,0.083142659,96.85328493,6,0.241481583,1
919,89.82039525,2.621156496,92.02494626,13,4.546210523,0.066421949,85.29676068,3,0.33769886,1
588,86.41467165,4.408826767,98.88626038,4,3.129487877,0.086128343,87.17998282,7,0.358197077,1
739,83.84515837,1.812095463,68.590376,2,5.030432923,0.097611799,96.18432282,2,0.382673363,1
650,86.18939098,1.079658832,67.47647859,9,7.382402225,0.087148368,82.40048104,5,0.428935254,1
437,99.49808546,4.34891509,78.19740287,6,4.89342308,0.040366516,89.22468158,5,0.163901977,1
971,88.22226834,3.143368237,89.91061109,10,6.640052603,0.081450348,82.4468276,8,0.477657754,1
740,88.89425554,4.500915792,71.26402441,14,6.742494368,0.071165081,88.83697139,3,0.264336246,1
878,91.5308998,4.720222431,60.79519635,1,6.696889016,0.006160367,80.94279147,6,0.444180119,1
572,99.66681537,0.741327757,81.64882512,4,6.236255072,0.09297601,90.35245652,9,0.188191838,0
250,84.83202553,2.754361858,98.26402271,10,2.935905885,0.046596109,95.91419438,0,0.111611589,0
514,93.62564221,2.187340471,75.65107422,7,3.747647419,0.013445057,93.5259335,0,0.329337617,0
397,94.31969387,3.316362787,76.80538217,12,8.40053661,0.04253781,90.18338019,1,0.229866512,1
710,92.14648834,4.071160387,98.75606868,10,6.018923911,0.060314125,96.57517424,3,0.493784802,1
362,81.77156679,1.762655972,87.78430447,16,7.648610527,0.057294613,84.5557595,5,0.141781382,1
863,93.53744552,3.00559273,88.76687691,14,6.559272642,0.057479365,96.6159257,3,0.118921146,1
243,81.28189422,3.68927861,82.50808021,0,2.309522036,0.025583928,85.52726959,5,0.118007127,1
445,91.92285299,1.104939873,98.98436843,18,8.369710152,0.063270245,87.24972682,1,0.186749478,1
723,94.79162354,4.163301077,87.55465938,15,2.514593556,0.090741483,82.56860403,8,0.331676447,1
671,84.21939781,3.227493199,95.80131006,18,9.545392409,0.038866695,82.03509513,2,0.302225349,1
980,96.83244015,4.772918467,87.97515463,12,3.723015374,0.063058028,98.64223038,6,0.240030322,1
101,80.60707611,2.027880136,89.40463299,22,6.099249148,0.024398701,83.79956494,0,0.135517243,1
996,96.87625727,0.986656741,71.61643689,21,2.50870434,0.004828102,86.6659231,7,0.193494838,1
403,89.20658101,2.779255405,72.13914792,22,9.159459029,0.058573136,90.58303398,3,0.173658826,1
353,84.3517588,0.886148473,91.31938598,3,9.839522037,0.00475498,86.95734265,4,0.398266735,0
751,82.6755629,4.862869355,71.86825157,10,3.170340022,0.072358459,97.40266567,6,0.411978553,1
552,99.06614335,0.674082312,82.51080283,17,4.36629234,0.06703527,98.01429527,2,0.410805605,1
136,81.45331175,3.890767555,69.97409244,17,2.126995374,0.036932502,86.51980915,8,0.487616218,1
259,83.9818684,2.862960792,92.67933523,9,8.295723936,0.041129011,81.84055392,8,0.453695179,0
108,86.95644695,2.158792936,64.42005405,16,4.491714661,0.091776094,84.20316468,7,0.299121899,1
332,92.40469698,0.79628974,93.17786559,12,6.710699755,0.001313363,89.48785841,0,0.265974408,1
198,90.89602171,3.299751159,84.10919202,13,2.31374801,0.056330338,85.76962084,1,0.466307407,1
758,82.51286985,3.133491482,67.47638139,6,7.723682133,0.092336113,89.06944475,1,0.344490101,1
915,85.79455967,1.763974729,81.68141542,9,6.235231707,0.091398725,95.17406999,2,0.217759467,1
307,84.77503542,4.595997656,71.29995347,2,7.799841968,0.058465576,88.41276868,1,0.325785611,1
230,84.27085709,1.868495033,72.93869339,1,8.316514505,0.038123,83.93994912,0,0.496859769,1
503,88.22288673,2.523764348,74.06112166,18,2.713942929,0.009890353,87.15935281,4,0.439788024,1
251,94.08062905,2.946931052,62.53276988,6,6.624736966,0.01737842,94.85962436,5,0.212511886,1
153,84.34905864,0.951043452,99.43846738,4,7.199552271,0.067967336,88.4812424,6,0.48118177,0
219,87.33357759,4.694727736,61.26138513,2,6.133750032,0.001663408,84.99075706,9,0.492584845,1
772,87.81834854,2.185412686,86.49987493,1,3.459275186,0.088348558,88.54823278,6,0.192466784,0
727,99.52913059,0.863506462,74.84910591,22,8.364778272,0.058793447,89.09613375,1,0.458236847,1
686,99.09332714,2.242810282,85.84041164,21,9.979666631,0.004514666,85.9275441,6,0.453281087,1
724,96.00275166,3.200911462,74.24993012,5,9.754162019,0.023976742,99.91370178,1,0.115901429,1
519,84.83317842,2.811437023,86.95002585,13,8.22023652,0.059420091,95.35252038,1,0.367875677,1
521,81.36074628,3.625438883,89.16942038,6,5.344861782,0.003560127,93.84909974,5,0.222112285,1
203,86.33808275,0.749677739,87.62210562,21,4.698403983,0.07799874,97.09733969,5,0.369845051,1
951,85.33589099,1.780432746,64.55847925,1,2.548366393,0.091992207,93.32838392,7,0.465423478,1
353,90.118516,4.186537596,86.27572939,10,5.33029043,0.096122039,95.81960686,4,0.299511699,1
326,95.5545582,0.859521595,71.19950198,20,3.248388782,0.073365925,88.25051289,4,0.265765132,1
211,97.16645878,4.349686796,61.15205482,2,4.034677708,0.085682547,90.0074354,9,0.468612508,1
609,96.89728171,0.913532414,76.59322688,8,9.135094185,0.061070746,80.93992767,0,0.489645967,0
572,87.19351122,4.255043967,77.34172411,7,9.748205052,0.045854366,85.61292783,3,0.124894531,1
198,93.74468687,2.123547805,78.68696533,10,9.588472004,0.071313475,87.36024818,0,0.469139228,0
252,86.25668395,3.254940785,88.19296662,17,3.546845487,0.022418066,92.50940451,9,0.133107413,1
960,81.21811086,1.18799202,72.35375237,0,9.207153666,0.010978433,89.2842257,4,0.234914485,1
995,94.03130531,0.797759248,72.61122052,14,3.132042407,0.076185098,92.15676525,7,0.405029649,1
977,80.19655105,1.471721918,62.42209025,3,6.061281663,0.095818679,94.26654669,0,0.410814793,1
437,88.18365175,1.075342181,87.47284864,3,7.149306938,0.057747933,80.85437335,2,0.390328756,0
805,86.58758539,1.90582654,82.71304366,9,5.699734985,0.048254237,85.16555494,0,0.115644995,1
921,93.86755077,2.814724609,73.97700451,10,9.614699483,0.053440423,83.41807745,5,0.153186419,1
262,95.32490946,3.149417586,88.20755916,17,4.665701785,0.047846418,83.74910238,9,0.474486599,1
819,86.08189272,4.054406483,81.49430997,22,6.219021305,0.044220028,90.06250791,0,0.132584555,1
780,96.23254029,3.45307952,78.76979783,14,2.603599484,0.094703569,94.79957553,9,0.131418367,1
260,85.87833521,3.239412463,80.45298175,2,8.817796641,0.047976319,85.45554068,2,0.434258375,1
679,88.9265272,2.353019124,85.45392501,6,5.306907168,0.008110244,96.48898476,4,0.356506301,0
900,94.54037054,2.632137957,86.40010418,6,7.604256925,0.076551668,97.84913034,4,0.240662422,1
497,93.85840458,2.365343732,71.55831277,16,7.457965048,0.03915616,87.01067744,1,0.166284195,1
376,99.74736945,4.289747135,65.62973454,21,7.410103143,0.071069355,93.62713078,2,0.453668168,1
915,84.50322048,1.535002036,66.26536725,19,6.05550623,0.057956936,82.34098588,8,0.495415103,1
603,93.24635827,0.525744192,85.57563544,23,4.220150324,0.071318007,94.88056571,0,0.119988691,1
995,92.19363817,3.430939538,94.91493143,15,7.000756468,0.006199396,83.30047751,0,0.321645353,1
491,98.30196909,1.411079826,76.37985113,15,9.69433203,0.003387332,93.74831608,1,0.204521434,1
234,83.12724283,4.505518113,66.78080641,7,8.671594048,0.037854162,88.43800007,7,0.432954733,1
294,95.03596327,4.365708484,90.26409993,2,2.870145852,0.069316614,98.56912643,5,0.238429237,1
500,91.36537233,0.845273174,93.29957898,19,2.185499213,0.022368253,89.28921164,3,0.385851716,1
739,85.4933174,0.978747824,95.22329772,14,5.991770855,0.043340072,80.61805635,6,0.315809369,1
132,89.48869828,2.728272165,84.27325716,0,8.206634814,0.098081026,89.61338072,5,0.316609353,0
787,86.67553194,3.241501982,94.42914238,9,4.511220425,0.021487455,95.90997488,8,0.443199772,1
559,91.58626806,1.737087519,60.61659834,1,7.609906223,0.084794346,92.94168662,5,0.28816177,1
982,97.78001222,3.725589725,64.28943207,6,9.455370114,0.082546088,99.32630393,1,0.438239814,1
569,91.38609969,3.177122094,63.70304268,13,5.671876055,0.089135219,96.8654498,2,0.245370731,1
474,92.63444837,1.961708494,88.50418737,15,3.95327725,0.091514174,90.53103326,8,0.169913177,1
121,90.37495694,0.614171696,62.78327134,14,9.342062897,0.050732019,84.13041131,6,0.282190951,1
849,81.02331013,3.875676266,79.8545749,6,5.778111712,0.068193378,80.0754926,5,0.299342313,1
769,84.65717114,1.466391496,78.90827595,12,5.262714453,0.061889091,99.61004794,4,0.291353279,1
137,89.84003459,4.255131846,72.42814094,9,4.826892572,0.030894854,98.76639397,2,0.423332165,1
329,86.20470567,2.39130617,94.8162068,8,5.38413562,0.027978759,85.48287988,3,0.325871577,0
464,83.63527196,3.096848492,66.81732808,8,7.389262833,0.034156997,92.76431572,0,0.455377629,1
662,90.08265684,4.428269287,74.09851138,5,5.469757018,0.021845773,94.58479126,4,0.305674198,1
537,86.45619587,4.386303504,90.96686,23,4.593791108,0.075738355,91.56026922,6,0.189886033,1
875,85.16215286,2.171838089,61.21689258,11,7.949101324,0.096457287,96.8592335,1,0.151798336,1
382,89.27970835,1.440000017,86.91801601,22,3.623771416,0.086777174,81.55649297,7,0.447345128,1
126,82.66568516,3.98815735,92.65590905,19,3.615469797,0.02179404,97.92988068,9,0.12246912,1
325,98.55491466,2.448860916,97.29071355,19,7.571484292,0.005191547,87.84038022,5,0.147043845,1
376,97.35404196,1.364188971,95.05186562,21,8.933652242,0.075709391,89.61380043,9,0.125463408,1
897,94.15241171,4.56991404,72.77536467,13,3.929686716,0.039021381,88.89467301,2,0.269493679,1
708,82.12427655,1.391468874,83.45456565,19,3.5289998,0.082461262,90.62572446,1,0.313046247,1
383,95.51754509,0.616132257,63.09173973,6,7.36244705,0.07792358,91.96336944,7,0.107949892,1
978,96.15914656,0.591259882,70.31480014,7,6.966420174,0.062541025,94.20686866,3,0.306234467,1
580,95.35529235,3.300419104,63.76889515,7,5.578018772,0.025533933,90.49880678,6,0.257503789,1
552,82.27931774,3.477537773,72.60749161,7,2.766885119,0.010403577,93.69546512,6,0.409458073,1
928,92.87815914,1.899687673,95.00748854,1,2.734283448,0.025264833,86.76594887,9,0.431982649,1
915,96.68649591,1.940049452,73.88667359,13,8.218734312,0.05097597,98.73361741,8,0.373986975,1
758,91.54706802,2.027722618,82.47592412,9,5.614152939,0.097946298,81.2906204,9,0.289398214,0
615,92.9281475,3.56071346,77.33523392,17,8.86373673,0.006368724,90.91081217,7,0.186459438,1
646,89.16726959,0.76160206,78.35666097,17,6.597869212,0.0200072,81.74792352,7,0.438845947,1
291,90.5741464,4.681023587,98.78288207,17,6.94990513,0.062727946,88.85534072,6,0.236667656,1
148,80.68753717,1.501344699,71.84617873,15,9.473555535,0.030436439,85.15164715,9,0.242516755,1
611,92.77926044,4.998529424,85.09297878,19,3.316927152,0.08585043,98.73806899,4,0.466404619,1
116,81.62894426,1.271852122,76.80250678,4,6.344193834,0.013941699,80.26150773,8,0.490238902,0
271,88.70029189,3.971959058,62.44584724,19,2.4651088,0.096315752,87.82407262,6,0.459252383,1
319,85.85310195,1.505356452,79.57323326,4,4.871400383,0.091237489,95.64085499,2,0.499293889,0
257,90.908559,0.863810607,92.53373316,19,3.184787998,0.088752906,83.76922825,5,0.447563538,1
576,82.66832671,4.43719996,63.95011875,22,3.502687698,0.017306904,96.31176409,2,0.381743007,1
145,93.83286804,4.364380666,62.7836739,9,9.47835776,0.032949612,97.19450176,5,0.21752776,1
472,95.90023074,2.316066766,66.14526082,16,6.885460226,0.080409684,94.16005999,7,0.48118282,1
617,83.26708899,3.660782641,90.57600446,12,9.137265066,0.080780807,84.18138365,8,0.450650733,1
198,82.08626175,3.006796697,88.95981537,16,5.548161475,0.070517542,85.44077313,1,0.196298717,1
991,82.91030966,4.338302512,82.60071076,17,6.781146773,0.044805088,83.33869457,5,0.295664989,1
844,97.54255124,1.917751862,78.72905616,12,2.256756098,0.031158927,83.68127474,2,0.128022264,1
136,90.56378524,2.8565258,95.53303259,16,5.756017858,0.096295794,80.72984593,6,0.481323545,1
379,89.34521992,2.68417567,90.66791295,14,6.512453387,0.013926227,97.14630162,3,0.329107331,1
448,82.13423638,2.092576218,92.47769005,11,2.134221714,0.004375406,90.57004575,4,0.198080218,1
596,92.99112014,4.511547791,92.53049205,9,8.315913415,0.000913052,86.55518448,9,0.216959725,1
401,97.35999184,1.246450661,85.70868619,12,4.363383874,0.077502691,85.79153992,5,0.492262549,1
280,96.56371739,1.172788878,78.32058497,10,5.6198966,0.005670515,90.89392593,7,0.346245717,0
706,92.52109418,3.096092909,94.5871101,2,6.285042282,0.05386436,86.53369644,1,0.26827325,1
198,81.50557433,3.458724035,97.0402967,21,9.937577225,0.036729244,97.2743595,3,0.299938185,1
799,82.24794054,1.375786644,60.95224173,9,2.793473175,0.014690789,84.2191487,3,0.139420029,1
215,80.98617974,2.25822849,62.06219493,10,6.442236498,0.074059549,97.64603583,5,0.130009104,1
290,85.14958433,4.759537293,98.34973188,5,6.244753166,0.005500683,93.28184906,3,0.337083097,1
352,82.71322934,1.609778402,71.08642455,0,2.551277565,0.031839384,99.13258441,4,0.304801615,1
260,85.20096081,3.50762316,94.93477759,5,7.071506882,0.056219123,80.30214483,4,0.243661277,1
355,87.70116111,3.830672272,75.55180476,4,4.294835471,0.040241572,81.18191131,7,0.326445581,1
422,98.85965568,2.516579148,64.7640023,6,2.830143729,0.02591482,90.01789188,3,0.12907038,1
227,92.2075212,4.71886694,63.21772801,21,3.429135447,0.0926001,98.2475766,5,0.477596469,1
117,96.69947571,3.814955308,66.26031596,11,8.588825866,0.093097039,94.61589903,6,0.217484675,1
892,94.20703001,2.560660609,69.99572779,11,2.832998099,0.041609454,92.44271865,7,0.128711516,1
834,82.25006261,3.062008408,79.54073416,6,5.735419106,0.039374442,80.63204311,8,0.167801709,1
665,94.71840813,3.616760495,88.05991602,1,3.562184969,0.030738505,87.08327577,9,0.138189566,1
669,85.50197763,3.164855812,99.45594306,0,3.298558897,0.085575619,86.91705786,7,0.171441802,1
422,92.78215694,4.454139127,77.66026973,22,3.645694075,0.056791529,90.84171365,3,0.266701622,1
971,86.81923947,2.10599898,80.72739769,17,5.942263476,0.008952221,85.15655559,3,0.395220358,1
785,99.95344527,1.84948583,80.87262806,11,3.902307369,0.08533207,85.3431143,9,0.208939339,1
891,85.27102959,1.462275003,81.57737422,6,2.773863603,0.053488627,92.417216,4,0.274370649,1
725,85.58260942,0.670023356,80.70962628,18,8.411206954,0.04155918,98.89135087,2,0.471502915,1
387,98.61344511,0.69356284,60.3509902,21,6.318571225,0.033786494,93.20358207,1,0.218328696,1
953,80.49288809,4.415248369,60.06899288,2,3.254829219,0.009942659,93.36260248,1,0.417887901,1
762,93.93377976,3.552769159,63.90665273,9,5.771438789,0.095670216,99.72429627,8,0.163126749,1
738,94.50652781,3.472395869,64.06226414,10,2.546899999,0.074124352,83.06956334,7,0.171328699,1
254,96.72757155,3.265892685,88.19587636,4,6.643438909,0.013177756,80.67669548,5,0.282461149,1
589,99.48878621,4.321486151,68.1966413,1,4.722438557,0.051126882,94.91027901,8,0.1936409,1
485,99.51203838,2.661201165,95.78856419,7,2.828228237,0.05555752,88.77574866,4,0.46121123,0
884,81.30553515,4.416848729,97.14425318,13,3.469150799,0.016788876,88.5764671,9,0.120300916,1
203,96.43678646,2.117502618,99.03573352,7,4.765621639,0.042722153,84.50606753,0,0.338909026,0
492,92.92619867,4.67018377,97.5632522,22,8.451259634,0.064574612,90.13726081,7,0.341691758,1
910,92.94684269,3.64395641,70.87553288,5,3.39004557,0.028401057,88.84344687,2,0.126410371,1
345,82.56699853,1.657297112,80.39107379,0,2.877313772,0.033160895,86.90900016,8,0.393025686,0
